Distance between R and Magnetar
------------------------------------------------

STATISTICS

Linear fit parameters: [3.94912428e-05 1.86288351e+01]
Degrees of freedom: 1
Linear covariance matrix: 
[[ 1.16809217e-08 -8.59303815e-03]
 [-8.59303815e-03  6.32144902e+03]]
rms error in linear fit: 2.0970093508008207

Null fit parameter: [47.68046041]
Null covariance matrix: 
[[0.00382536]]
rms error in null fit: 2.093782931511617

chi-squared test statistic: 0.09221748700983762

------------------------------------------------

DATA
## DATE    OBSID   DISTANCE    ERROR
0 2013-05-12    14702   47.785109609464406    0.4198807082211023
1 2013-06-04    14703   47.562799843912224    0.3527157933499553
2 2013-10-23    14704   47.371660519815364    0.16886615538204755
3 2013-07-02    14946   46.96343964571008    0.25792379894528444
4 2013-07-27    15041   48.0502399945241    0.280302143130268
5 2013-08-11    15042   47.53983447893284    0.1852821450491406
6 2013-09-14    15043   47.935808007710094    0.25371797562978615
7 2013-10-04    15044   47.42412193777178    0.26069576282058277
8 2013-10-28    15045   48.41214029971277    0.3343563321243488
9 2014-03-14    16211   48.00811249750093    0.3035618303442673
10 2014-04-04    16212   48.54787356244626    0.3204038048545654
11 2014-04-28    16213   47.657786326931095    0.3353612541175088
12 2014-05-20    16214   47.71842772896715    0.2014454245365099
13 2014-07-16    16215   47.40151471179277    0.22171444652602235
14 2014-08-02    16216   48.08854712638138    0.29821215874265544
15 2014-08-30    16217   47.720161610759966    0.31584177427925203
16 2014-02-21    16508   47.73494316421676    0.163250564957852
17 2016-02-13    18055   47.64823084973637    0.23381163685701645
18 2016-07-12    18731   47.72395509161657    0.17477382354426232
19 2016-07-18    18732   47.34603634698486    0.21642322965793948
20 2017-07-15    19703   47.83186562813171    0.1559275960365065
21 2017-07-25    19704   47.45038669221821    0.21189760640924823
22 2017-04-06    19726   48.43346772576413    0.5100882550856182
23 2017-04-11    20041   48.25495639129317    0.3896705574022306
24 2018-04-20    20344   46.90250008477467    0.5916813048397828
25 2018-04-25    20347   47.66225901396577    0.369666454862602
26 2019-03-31    21455   48.031204910603904    0.5015865360751709
