Distance between L and E
------------------------------------------------

STATISTICS

Linear fit parameters: [-3.50343005e-05  1.23922958e+02]
Degrees of freedom: 1
Linear covariance matrix: 
[[ 3.33059368e-09 -2.44478054e-03]
 [-2.44478054e-03  1.79457580e+03]]
rms error in linear fit: 4.191999745370179

Null fit parameter: [98.20646879]
Null covariance matrix: 
[[0.01499484]]
rms error in null fit: 4.260540125160468

chi-squared test statistic: 0.17894228942239637

------------------------------------------------

DATA
## DATE    OBSID   DISTANCE    ERROR
0 2002-05-22    2943   97.70120507382565    0.7348035411314509
1 2002-05-25    3392   98.24419391337597    0.27338525951651627
2 2002-05-28    3393   98.03750512093502    0.2843621577131445
3 2002-05-24    3663   97.4648654644329    0.6075880884266222
4 2002-06-03    3665   100.03634282839863    0.4923823075423314
5 2004-07-05    4683   98.65944618200042    0.4793990311249022
6 2005-07-24    5950   98.52122387505058    0.45246819498065544
7 2005-07-27    5951   97.74578682130048    0.4942366146451323
8 2005-07-29    5952   96.72333568318636    0.5519080226672829
9 2005-07-30    5953   98.42435444319686    0.4560401146836742
10 2009-05-18    10556   98.33419490776478    0.3221801773439902
11 2010-05-13    11843   99.02224462772574    0.39107589359255435
12 2013-06-04    14703   97.98942872733329    0.5221432524688933
13 2013-07-27    15041   98.63964015757462    0.4842391340033198
14 2013-08-11    15042   98.339347949911    0.45365927740769535
15 2013-10-28    15045   98.41869338756699    0.5559326981808855
16 2014-04-04    16212   97.76450008067988    0.49231999135018645
17 2014-05-20    16214   98.58399784186501    0.5942408107917165
18 2014-07-16    16215   97.47421434664672    0.5695068665529116
19 2014-08-02    16216   97.39879446577052    0.6894774107573701
20 2014-08-30    16217   96.7701699063039    0.6264477737046538
21 2014-10-20    16218   99.0196972164979    0.3697358496062693
22 2014-02-21    16508   98.3201372670731    0.5888839081186659
23 2015-08-17    16965   98.06735447079113    0.6680911044256693
24 2016-10-08    18057   97.91619255545837    0.5039635094397555
25 2016-07-12    18731   96.52590128283218    0.39583363832123786
26 2016-07-18    18732   98.73360729223322    0.31746898567078136
27 2017-07-15    19703   98.95690758441748    0.4453185658355427
28 2017-07-25    19704   97.88655011407214    0.5116967041112663
29 2017-04-07    19727   97.54340337271289    0.7081735838300546
30 2018-04-24    20346   98.4757640738109    0.43220354366027236
31 2019-03-29    21453   97.23288826425934    0.7249391945503588
32 2019-03-31    21455   97.4123123969367    0.715318567167982
