Distance between R and H
------------------------------------------------

STATISTICS

Linear fit parameters: [ 9.32342065e-05 -5.05112833e+00]
Degrees of freedom: 1
Linear covariance matrix: 
[[ 3.01301006e-09 -2.20899562e-03]
 [-2.20899562e-03  1.61954387e+03]]
rms error in linear fit: 4.4056043572613

Null fit parameter: [63.30375316]
Null covariance matrix: 
[[0.01422027]]
rms error in null fit: 4.657220999708801

chi-squared test statistic: 0.30658515893841115

------------------------------------------------

DATA
## DATE    OBSID   DISTANCE    ERROR
0 2002-05-22    2943   62.72278427369126    0.46955937441973045
1 2002-02-19    2951   62.254529710475005    0.7803245519734608
2 2002-03-23    2952   63.85466312883036    0.6640686420650963
3 2002-05-25    3392   62.72261238081574    0.18929059222596217
4 2002-05-28    3393   63.66922348303127    0.1815274326435035
5 2002-05-24    3663   64.15851033834171    0.3935226006443507
6 2002-06-03    3665   62.34258098179958    0.2612059776550969
7 2004-07-06    4684   62.55069518377516    0.2692602107449206
8 2005-07-24    5950   63.247989905883365    0.3040140813688501
9 2005-07-27    5951   64.23891911649496    0.33088739587360816
10 2005-07-29    5952   62.85380248615784    0.3568087821364801
11 2005-07-30    5953   62.96727831826264    0.37486259464765737
12 2006-10-29    6646   65.60170545342282    0.7419489237056359
13 2008-05-10    9171   61.676124124733214    0.5966378821032696
14 2008-07-25    9174   63.80607024992236    0.5979198184448208
15 2009-05-18    10556   63.35326542318539    0.24333250496015782
16 2011-03-29    13016   64.08445613422322    0.7264749670645035
17 2013-06-04    14703   63.516998650044656    0.548872244491914
18 2013-10-23    14704   62.74606706179014    0.30429390145835045
19 2013-04-06    14941   64.21571991612436    0.6809194444546484
20 2013-10-04    15044   64.04158784874016    0.38346343031681873
21 2014-04-04    16212   64.47458306256794    0.43793642717076064
22 2014-04-28    16213   63.69693880147513    0.46908586222943033
23 2014-05-20    16214   63.11025810219367    0.3208424219251666
24 2014-08-02    16216   64.60889864214545    0.4099141447231837
25 2014-08-30    16217   63.19479330521838    0.4514494598174474
26 2016-07-18    18732   63.256440788654714    0.2880592792893423
27 2017-07-25    19704   63.310632245893274    0.2671424763658584
28 2017-04-06    19726   64.69603725951532    0.5668608674239829
29 2018-04-20    20344   63.43157874838669    0.6036784437824019
30 2018-04-25    20347   63.851298420406664    0.4473951944612328
