Distance between R and L
------------------------------------------------

STATISTICS

Linear fit parameters: [3.05150041e-05 4.08215519e+01]
Degrees of freedom: 1
Linear covariance matrix: 
[[ 3.52097567e-09 -2.58329717e-03]
 [-2.58329717e-03  1.89535025e+03]]
rms error in linear fit: 4.277701129446358

Null fit parameter: [63.21004029]
Null covariance matrix: 
[[0.01603807]]
rms error in null fit: 4.3293366853889825

chi-squared test statistic: 0.2894627897004148

------------------------------------------------

DATA
## DATE    OBSID   DISTANCE    ERROR
0 2002-05-22    2943   63.504926694253186    0.43850353510838797
1 2002-05-25    3392   63.367728543279256    0.19774992336223604
2 2002-05-28    3393   63.79382358012714    0.18793922674375368
3 2002-05-24    3663   61.656486772373064    0.36676339885938924
4 2002-06-03    3665   61.95349065574043    0.25581196097277414
5 2004-07-05    4683   62.531487379543094    0.345561808806308
6 2005-07-24    5950   63.53998032347083    0.3195361903351538
7 2005-07-27    5951   63.497154658806146    0.39496390227943995
8 2005-07-29    5952   63.93688970398176    0.3585817165539744
9 2005-07-30    5953   63.42849866932058    0.3880806986577041
10 2006-07-17    6363   63.75276553672413    0.3574678664120629
11 2008-07-25    9174   64.17532268603443    0.6288431611679937
12 2009-05-18    10556   62.39154998552388    0.25907597084612166
13 2010-05-13    11843   63.04708910430254    0.3321974173395951
14 2013-06-04    14703   62.47473473205895    0.5095419637509
15 2013-10-23    14704   62.33888156471483    0.3396436342451119
16 2013-07-27    15041   62.728092563545026    0.395003222766549
17 2013-08-11    15042   62.82329023029771    0.30493164444108833
18 2013-10-28    15045   65.7622977678606    0.4573151475740476
19 2014-04-04    16212   63.83360478077833    0.4322327946484612
20 2014-05-20    16214   62.478087436422555    0.3602107103289611
21 2014-07-16    16215   63.1132724194365    0.3602627357478017
22 2014-08-02    16216   62.682398967645824    0.4296034587712571
23 2014-08-30    16217   63.33113283016461    0.443303378355109
24 2014-02-21    16508   63.68095482872407    0.30033832356463197
25 2016-07-12    18731   63.88440957067313    0.2545259565637252
26 2016-07-18    18732   63.4744378536352    0.2957971311176649
27 2017-07-15    19703   63.030593879603614    0.24092804494604958
28 2017-07-25    19704   63.22863402832582    0.2759727564644178
29 2019-03-29    21453   63.90324459283804    0.5872598867413139
30 2019-03-31    21455   63.89233161391511    0.5765968572858882
