Distance between K and O
------------------------------------------------

STATISTICS

Linear fit parameters: [-1.14838862e-04  1.18635765e+02]
Degrees of freedom: 1
Linear covariance matrix: 
[[ 1.68082160e-08 -1.23530874e-02]
 [-1.23530874e-02  9.07885891e+03]]
rms error in linear fit: 3.15587315299786

Null fit parameter: [34.23570201]
Null covariance matrix: 
[[0.03835427]]
rms error in null fit: 3.2136431048856493

chi-squared test statistic: 0.29114148038960863

------------------------------------------------

DATA
## DATE    OBSID   DISTANCE    ERROR
0 2002-06-03    3665   35.06537672899219    0.29556137714287584
1 2010-05-13    11843   33.52808565178077    0.26093030587127053
2 2013-10-23    14704   32.58545558152011    0.44709664444225805
3 2013-04-14    14942   35.060940346689975    0.7401529390813493
4 2013-07-27    15041   35.214577625790355    0.35549686330393426
5 2013-09-14    15043   35.07250872807836    0.3912924231811123
6 2013-10-04    15044   33.302299472968095    0.33999948370829913
7 2013-10-28    15045   34.42437892288336    0.3509814765105222
8 2014-03-14    16211   35.583690869515614    0.44043871788853745
9 2014-04-04    16212   33.99473300737365    0.3379272070877857
10 2014-04-28    16213   33.84959565196837    0.35261043676369064
11 2015-10-21    16964   34.34551265249056    0.5266300892642762
12 2015-05-14    16966   34.6266359897428    0.44338583434666856
13 2017-07-25    19704   34.18141774523976    0.3037958997953921
14 2018-04-24    20346   33.314318048050204    0.4461735864061562
15 2018-04-25    20347   34.59320173001353    0.41504306927532103
