Distance between N and G
------------------------------------------------

STATISTICS

Linear fit parameters: [1.29758874e-06 6.23475668e+01]
Degrees of freedom: 1
Linear covariance matrix: 
[[ 9.66231396e-10 -7.11308795e-04]
 [-7.11308795e-04  5.23644466e+02]]
rms error in linear fit: 1.342017826771716

Null fit parameter: [63.30281013]
Null covariance matrix: 
[[0.00149248]]
rms error in null fit: 1.3421773085091793

chi-squared test statistic: 0.02845170482987677

------------------------------------------------

DATA
## DATE    OBSID   DISTANCE    ERROR
0 2003-06-19    3549   63.412412911749485    0.26678363950193007
1 2005-07-24    5950   62.82118593302389    0.5250921667373479
2 2005-07-30    5953   64.05369398055868    0.5349718097097588
3 2013-05-12    14702   62.86805304404584    0.3422417405191863
4 2013-06-04    14703   63.28207912799226    0.34489613368068295
5 2013-10-23    14704   63.2208159740234    0.3070183266159736
6 2013-07-02    14946   63.17421911684661    0.6716459677739517
7 2013-10-28    15045   63.07873470522061    0.36106108362459177
8 2017-07-15    19703   63.29912876645119    0.10160882028545233
9 2017-07-25    19704   63.29105325537274    0.1153292202335559
10 2017-04-06    19726   63.6087179230628    0.3838522029264743
11 2017-04-07    19727   63.31492467907762    0.4647195413285437
12 2018-04-20    20344   63.349715297806114    0.2152773847778376
13 2018-04-22    20345   63.369736958175515    0.19482806927829935
14 2018-04-24    20346   63.2282356239547    0.22163306702488045
15 2018-04-25    20347   62.89458379281486    0.35449050150553424
16 2019-03-29    21453   63.284134397291595    0.4010712935801435
17 2019-03-30    21454   63.63705849034409    0.36279025521196073
18 2019-03-31    21455   63.41862845382149    0.4543476261473812
19 2019-04-01    21456   63.87941623961007    0.4843245520098599
