 
--------------------------------------------------------------------------------
Data for Table Block SRCLIST
--------------------------------------------------------------------------------
 
ROW    RA                   DEC                  RA_ERR               DEC_ERR              POS(X,Y)                                 X_ERR                Y_ERR                NPIXSOU    NET_COUNTS           NET_COUNTS_ERR       BKG_COUNTS           BKG_COUNTS_ERR       NET_RATE             NET_RATE_ERR         BKG_RATE             BKG_RATE_ERR         EXPTIME              EXPTIME_ERR          SRC_SIGNIFICANCE     PSF_SIZE             MULTI_CORREL_MAX SHAPE        R[2]                                     ROTANG               PSFRATIO             COMPONENT
 
     1       266.4087004464       -29.0300941014      6.237248749E-05      6.600512817E-05 (     4132.6428571429,     3876.1428571429)     0.39906961769429     0.48294528841598         59        10.7005414963         3.7418699265         3.2994589806     0.03989130258560        10.7005414963         3.7418699265         3.2994589806     0.03989130258560                  1.0                    0         3.5522511005         2.5693674088          0 ellipse      [        6.6155514717         2.3850703239]        52.0851554871     0.51533085107803          1
     2       266.4068211498       -29.0291113116      5.759310415E-05      8.854728427E-05 (     4144.6666666667,     3883.3333333333)     0.36851386559465     0.64788354387156         73        14.1398134232         4.2428588867         3.8601868153     0.04301032796502        14.1398134232         4.2428588867         3.8601868153     0.04301032796502                  1.0                    0         4.4929165840         2.5400495529          0 ellipse      [        8.5965509415         4.0123944283]        71.3667984009     0.77072685956955          2
     3       266.4128202611       -29.0239734980      5.337253583E-05      7.365517392E-05 (     4106.2857142857,     3920.9285714286)     0.34149388838068     0.53893589140398         57        10.4857873917         3.7418808937         3.5142130852     0.04089707136154        10.4857873917         3.7418808937         3.5142130852     0.04089707136154                  1.0                    0         3.4211409092         2.3992130756          0 ellipse      [        6.4377541542         3.1378552914]       113.0593414307     0.62444412708282          3
     4       266.3982140981       -29.0233032158      3.915963129E-05      3.316959739E-05 (     4199.7391304348,     3925.8260869565)     0.25058491614072     0.24267014148290        115        40.4491958618         6.7825269699         5.5508055687     0.05169283971190        40.4491958618         6.7825269699         5.5508055687     0.05169283971190                  1.0                    0        11.5235252380         2.4629902840          0 ellipse      [        5.3859944344         4.6224718094]       141.1052856445     0.67528349161148          4
     5       266.3958291622       -29.0219612848      7.570850295E-05      4.051263849E-05       (     4215.0,     3935.6428571429)     0.48445214165167     0.29635787207053         66        11.3098764420         3.7418301105         2.6901233196     0.03595426306129        11.3098764420         3.7418301105         2.6901233196     0.03595426306129                  1.0                    0         3.9617652893         2.4609792233          0 ellipse      [        5.5591955185         3.1197917461]        14.5333366394     0.56407850980759          5
     6       266.3861167867       -29.0218522228      4.955258498E-05       5.47367569E-05 (     4277.1428571429,     3936.4285714286)     0.31714837281470     0.40043707898667         74        12.7467336655         3.7417416573         1.2532664537     0.02509559504688        12.7467336655         3.7417416573         1.2532664537     0.02509559504688                  1.0                    0         5.2773466110         2.6428375244          0 ellipse      [        4.5418257713         3.4999098778]       103.0016708374     0.50286561250687          6
     7       266.4215570561       -29.0204312453      6.256220462E-05      5.531878998E-05 (     4050.3846153846,     3946.8461538462)     0.40027300651582     0.40479600891103         49         9.7596960068         3.6057674885         3.2403039932     0.03949633985758         9.7596960068         3.6057674885         3.2403039932     0.03949633985758                  1.0                    0         3.2558643818         2.3637547493          0 ellipse      [        5.1707491875         3.3437275887]       134.2153167725     0.58636564016342          7
     8       266.3990000459       -29.0192869209      3.677847974E-05      3.431993843E-05 (     4194.7142857143,     3955.2142857143)     0.23535842030014     0.25109091427248         40        11.9395904541         3.7417879105         2.0604095459     0.03126006200910        11.9395904541         3.7417879105         2.0604095459     0.03126006200910                  1.0                    0         4.4610176086         2.3713858128          0 ellipse      [        2.8200259209         2.6402506828]        95.3921508789     0.38355323672295          8
     9       266.3931732951       -29.0166428265      5.490246241E-05      4.855900585E-05       (     4232.0,     3974.5555555556)     0.35136418446291     0.35524677950434         47         7.1676197052         3.0001389980         1.8323804140     0.02887539938092         7.1676197052         3.0001389980         1.8323804140     0.02887539938092                  1.0                    0         2.7493970394         2.3829891682          0 ellipse      [        3.7566812038         2.4717540741]       134.2044372559     0.42624714970589          9
