 
--------------------------------------------------------------------------------
Data for Table Block SRCLIST
--------------------------------------------------------------------------------
 
ROW    RA                   DEC                  RA_ERR               DEC_ERR              POS(X,Y)                                 X_ERR                Y_ERR                NPIXSOU    NET_COUNTS           NET_COUNTS_ERR       BKG_COUNTS           BKG_COUNTS_ERR       NET_RATE             NET_RATE_ERR         BKG_RATE             BKG_RATE_ERR         EXPTIME              EXPTIME_ERR          SRC_SIGNIFICANCE     PSF_SIZE             MULTI_CORREL_MAX SHAPE        R[2]                                     ROTANG               PSFRATIO             COMPONENT
 
     1       266.4217511372       -29.0364282461       2.25087295E-05      2.307339675E-05 (     4047.5714285714,     3872.1428571429)     0.14398646590826     0.16883909722401         85        27.2250385284         6.0831580162         9.7749624252     0.06935197114944        27.2250385284         6.0831580162         9.7749624252     0.06935197114944                  1.0                    0         6.4146151543         2.5906751156          0 ellipse      [        2.3233358860         1.9769251347]        85.2688369751     0.27575087547302          1
     2       266.4201675490       -29.0303661851      3.051527847E-05      2.474162833E-05              (     4057.70,     3916.50)     0.19522067285834     0.18104634151996         47        21.9240703583         6.1650409698        16.0759296417     0.08791772276163        21.9240703583         6.1650409698        16.0759296417     0.08791772276163                  1.0                    0         4.2972006798         2.4193909168          0 ellipse      [        3.3316662312         2.8354892731]        30.9637565613     0.42346492409706          2
     3       266.4244599348       -29.0300828289      4.063995016E-05      2.359015809E-05 (     4030.2380952381,     3918.5714285714)     0.25999094615963     0.17263370803357         62        25.1776390076         5.5680055618         5.8223609924     0.05183387920260        25.1776390076         5.5680055618         5.8223609924     0.05183387920260                  1.0                    0         7.0651035309         2.4375030994          0 ellipse      [        3.5743579865         2.3732106686]     0.49105861783028     0.39829120039940          3
     4       266.4230834491       -29.0298633931       3.57476456E-05      1.934375899E-05 (     4039.0444444444,     3920.1777777778)     0.22869583132388     0.14155708664384         91        67.0152969360         9.0557756424        14.9847068787     0.08414865285158        67.0152969360         9.0557756424        14.9847068787     0.08414865285158                  1.0                    0        13.4929227829         2.4167163372          0 ellipse      [        4.6614627838         2.7510986328]        11.3348312378     0.49393209815025          4
     5       266.4216600550       -29.0296453867      3.187251178E-05      1.696289049E-05 (     4048.1509433962,     3921.7735849057)     0.20390671125733     0.12413175694473         77        77.4405441284         9.8999977112        20.5594539642     0.09972639381886        77.4405441284         9.8999977112        20.5594539642     0.09972639381886                  1.0                    0        13.7887392044         2.4082078934          0 ellipse      [        4.5390129089         2.5651485920]        13.5518417358     0.47230413556099          5
     6       266.4198119012       -29.0293617008      2.392573407E-05      1.529787364E-05           (     4059.9750,     3923.850)     0.15306759127907     0.11194306588641        116       187.2781524658        15.1993789673        43.7218475342     0.14530870318413       187.2781524658        15.1993789673        43.7218475342     0.14530870318413                  1.0                    0        24.4210395813         2.3991763592          0 ellipse      [        4.3175854683         2.6926438808]        23.2302970886     0.47372519969940          6
     7       266.4177634704       -29.0290569424      2.372865441E-05      1.221155981E-05 (     4073.0804597701,     3926.0804597701)     0.15180979017805     0.08935758274492        121       183.6905212402        15.4280929565        54.3094825745     0.16138863563538       183.6905212402        15.4280929565        54.3094825745     0.16138863563538                  1.0                    0        21.8154373169         2.3921673298          0 ellipse      [        4.2669434547         2.4678857327]         6.6321725845     0.45217666029930          7
     8       266.4068910616       -29.0289503477      2.139205856E-05      1.930681639E-05    (     4142.6406250,     3926.8593750)     0.13687212379227     0.14126103991020         59        52.2064781189         9.8499507904        44.7935218811     0.14672265946865        52.2064781189         9.8499507904        44.7935218811     0.14672265946865                  1.0                    0         6.7375421524         2.3938317299          0 ellipse      [        3.7341692448         2.8880178928]        48.6043090820     0.45727986097336          8
     9       266.4156564776       -29.0287569054      3.873932576E-05      1.275750594E-05 (     4086.5606694561,     3928.2761506276)     0.24784819267734     0.09335083971337        106       186.2836303711        15.4604406357        52.7163658142     0.15881982445717       186.2836303711        15.4604406357        52.7163658142     0.15881982445717                  1.0                    0        22.4112205505         2.3853402138          0 ellipse      [       11.4949293137         4.3294839859]     0.07603307813406     0.98582452535629          9
    10       266.4138994062       -29.0284882812      2.307208985E-05      1.521836194E-05 (     4097.8021978022,     3930.2417582418)     0.14761295963399     0.11135361648803         85       143.8745574951        13.7485065460        45.1254386902     0.14637850224972       143.8745574951        13.7485065460        45.1254386902     0.14637850224972                  1.0                    0        18.5091915131         2.3802461624          0 ellipse      [        4.2674627304         3.1288540363]        12.0255403519     0.51172238588333         10
    11       266.4123182011       -29.0282400308      2.287588939E-05      1.391866538E-05 (     4107.9186046512,     3932.0581395349)     0.14635938590618     0.10184168240721         87       146.8724670410        14.0365171432        50.1275253296     0.15429046750069       146.8724670410        14.0365171432        50.1275253296     0.15429046750069                  1.0                    0        18.0591678619         2.3762018681          0 ellipse      [        4.1640300751         2.6960117817]        15.9366436005     0.47001662850380         11
    12       266.4102931131       -29.0279466467      2.257986267E-05      1.555562725E-05    (     4120.8750,     3934.2045454545)     0.14446797880828     0.11381700518223         76       108.5777511597        12.6895675659        52.4222488403     0.15847980976105       108.5777511597        12.6895675659        52.4222488403     0.15847980976105                  1.0                    0        13.0943880081         2.3739399910          0 ellipse      [        4.1051216125         3.1523990631]        12.4662666321     0.50511771440506         12
    13       266.4093146582       -29.0277677233      1.995868621E-05      1.533876416E-05 (     4127.1351351351,     3935.5135135135)     0.12769898271290     0.11222968740185         50        66.7721710205        10.1989173889        37.2278289795     0.13385738432407        66.7721710205        10.1989173889        37.2278289795     0.13385738432407                  1.0                    0         9.3223171234         2.3736650944          0 ellipse      [        2.3335540295         2.0442771912]       173.7033386230     0.30671718716621         13
    14       266.4084114278       -29.0276762197      2.080878699E-05      1.540594459E-05 (     4132.9139784946,     3936.1827956989)     0.13313887482764     0.11272001167117         59       106.0386123657        12.3297328949        45.9613876343     0.14934141933918       106.0386123657        12.3297328949        45.9613876343     0.14934141933918                  1.0                    0        13.5347023010         2.3725311756          0 ellipse      [        4.1039495468         2.9375128746]        29.6152248383     0.48781788349152         14
    15       266.4073002565       -29.0275168093      1.742245212E-05      1.549565475E-05 (     4140.0232558140,     3937.3488372093)     0.11147456567232     0.11337642653689         39        56.0589065552         9.3281831741        30.9410915375     0.12246800214052        56.0589065552         9.3281831741        30.9410915375     0.12246800214052                  1.0                    0         8.4559984207         2.3709006310          0 ellipse      [        2.3351368904         2.0810582638]        49.2408027649     0.30993002653122         15
    16       266.4063222829       -29.0273313313      2.937000676E-05      1.721453836E-05 (     4146.2803738318,     3938.7056074766)     0.18791657192833     0.12594764995765         86       145.6550140381        14.6298723221        68.3449783325     0.18207977712154       145.6550140381        14.6298723221        68.3449783325     0.18207977712154                  1.0                    0        15.6410770416         2.3712282181          0 ellipse      [        8.4388713837         5.2296619415]       164.3240966797     0.93386560678482         16
    17       266.4049520461       -29.0270768648      2.734429302E-05      1.811070904E-05 (     4155.0472440945,     3940.5669291339)     0.17495852770753     0.13250382432579        101       127.7389831543        14.2490873337        75.2610168457     0.19098950922489       127.7389831543        14.2490873337        75.2610168457     0.19098950922489                  1.0                    0        13.1439933777         2.3735172749          0 ellipse      [        5.9210791588         4.4717512131]         3.9476830959     0.72264599800110         17
    18       266.4038588190       -29.0271115583      1.780645636E-05      3.927985769E-05   (     4162.0416666667,     3940.31250)     0.11395027139861     0.28740374294421         29        28.8985652924         6.9288692474        19.1014347076     0.09607996791601        28.8985652924         6.9288692474        19.1014347076     0.09607996791601                  1.0                    0         5.2971482277         2.3754990101          0 ellipse      [        5.9754457474         2.3636870384]        88.4387359619     0.52735614776611         18
    19       266.4030939481       -29.0268323785      2.247351466E-05      1.595632721E-05 (     4166.9354838710,     3942.3548387097)     0.14379633440240     0.11674021156568         48        54.2823219299         9.0007114410        26.7176780701     0.11319684237242        54.2823219299         9.0007114410        26.7176780701     0.11319684237242                  1.0                    0         8.6977500916         2.3767049313          0 ellipse      [        2.4063131809         1.9444630146]         5.9168229103     0.30337473750114         19
    20       266.4023023823       -29.0267203715      2.542451927E-05      1.998047476E-05       (     4172.0,     3943.1739130435)     0.16268075594689     0.14618234350974         47        40.0785408020         7.8108921051        20.9214591980     0.10019369423389        40.0785408020         7.8108921051        20.9214591980     0.10019369423389                  1.0                    0         7.0869474411         2.3768131733          0 ellipse      [        2.3680307865         2.0722284317]       161.7134857178     0.31066778302193         20
    21       266.4083772131       -29.0264043857      2.889153109E-05      2.901159662E-05 (     4133.1333333333,     3945.4888888889)     0.18485897193841     0.21227101759496         56        29.6912860870         8.4273281097        41.3087120056     0.14093498885632        29.6912860870         8.4273281097        41.3087120056     0.14093498885632                  1.0                    0         3.9666292667         2.3526897430          0 ellipse      [        4.3946609497         3.5743312836]        66.2049713135     0.56153154373169         21
    22       266.4128037395       -29.0242035034      3.872841398E-05      3.011467165E-05       (     4104.81250,     3961.593750)     0.24779299261172     0.22034851212766         35        15.5522890091         5.6575360298        16.4477100372     0.08781521022320        15.5522890091         5.6575360298        16.4477100372     0.08781521022320                  1.0                    0         3.0216150284         2.3161065578          0 ellipse      [        4.2526516914         3.6853692532]        17.3723316193     0.56975823640823         22
    23       266.4142904843       -29.0180025447      3.767463608E-05       2.84372265E-05      (     4095.30,     4006.9666666667)     0.24106246309020     0.20807762084451         26        16.5142707825         5.4778003693        13.4857292175     0.07934603840113        16.5142707825         5.4778003693        13.4857292175     0.07934603840113                  1.0                    0         3.4599161148         2.2615294456          0 ellipse      [        4.4642176628         2.7296082973]        144.348159790     0.51451653242111         23
    24       266.4174376044       -29.0154781565      3.532054234E-05      2.497164067E-05        (     4075.16250,     4025.43750)     0.22600038025439     0.18272567382564         56        39.8440742493         8.9453468323        40.1559257507     0.13866320252419        39.8440742493         8.9453468323        40.1559257507     0.13866320252419                  1.0                    0         5.3874111176         2.2564041615          0 ellipse      [        6.0651249886         4.9019331932]         1.6746999025     0.80549973249435         24
    25       266.4244389220       -29.0105055274      2.286685014E-05      1.625641659E-05            (     4030.360,     4061.820)     0.14631472926521     0.11896217886351         49        34.8185997009         8.0008630753        29.1814022064     0.11752312630415        34.8185997009         8.0008630753        29.1814022064     0.11752312630415                  1.0                    0         5.3807473183         2.2804906368          0 ellipse      [        3.1681492329         2.4423003197]       161.6511535645     0.40658634901047         25
    26       266.4174213145       -29.0082998007      2.878019643E-06      2.498162704E-06 (     4075.2652589904,     4077.9620587265)     0.01841634498533     0.01827975642027        276       5925.746093750        80.8597640991       612.2540283203     0.54893445968628       5925.746093750        80.8597640991       612.2540283203     0.54893445968628                  1.0                    0       230.0463867188         2.2440567017          0 ellipse      [        4.7477788925         3.7673747540]        44.0614318848     0.62821680307388         26
    27       266.4157696395       -29.0082660061      1.662729903E-05      1.396987724E-05 (     4085.8345588235,     4078.2095588235)     0.10639906263759     0.10222010765528         67       180.2440032959        17.8344726562       137.7559967041     0.26151794195175       180.2440032959        17.8344726562       137.7559967041     0.26151794195175                  1.0                    0        14.1159067154         2.2386782169          0 ellipse      [        5.3110327721         5.0085110664]        23.4363269806     0.76794636249542         27
    28       266.4086935297       -29.0062652067      1.507529004E-05      1.135326661E-05 (     4131.1162790698,     4092.8488372093)     0.09647464218688     0.08306826000035         75        86.7672119141        10.5361928940        24.2327861786     0.10658691078424        86.7672119141        10.5361928940        24.2327861786     0.10658691078424                  1.0                    0        14.4653530121         2.2282295227          0 ellipse      [        2.7049431801         2.2864899635]        13.4392738342     0.37203392386436         28
    29       266.4158879502       -29.0062081238       1.32927824E-05      1.671897895E-05 (     4085.0772442589,     4093.2672233820)     0.08506229583099     0.12233527266562        168       501.4367675781        28.0916309357       287.5632324219     0.37374269962311       501.4367675781        28.0916309357       287.5632324219     0.37374269962311                  1.0                    0        27.8889122009         2.2431085110          0 ellipse      [        8.0432043076         5.5693435669]        94.1346054077     0.99459213018417         29
    30       266.4210196967       -29.0050075299      2.549916536E-05      2.231876929E-05 (     4052.2372881356,     4102.0508474576)     0.16316846783138     0.16331760273897         42        31.8176708221         9.0012979507        49.1823310852     0.15287762880325        31.8176708221         9.0012979507        49.1823310852     0.15287762880325                  1.0                    0         3.9445276260         2.2669539452          0 ellipse      [        3.8560497761         3.6648831367]       134.4848022461     0.55276101827621         30
    31       266.4235300566       -28.9980074734      4.471148748E-05      3.240920904E-05 (     4036.1685393258,     4153.2696629213)     0.28612484972791     0.23716332954154         88        46.2526626587         9.4350719452        42.7473373413     0.14346723258495        46.2526626587         9.4350719452        42.7473373413     0.14346723258495                  1.0                    0         6.0896821022         2.3136200905          0 ellipse      [        9.1865186691         5.1222157478]       145.3321380615     0.98830527067184         31
    32       266.4235191417       -28.9926942303      3.622346333E-05      4.480568711E-05 (     4036.2352941176,     4192.1470588235)     0.23180808615189     0.32786494218362         56        18.0238990784         5.8315963745        15.9761009216     0.08670807629824        18.0238990784         5.8315963745        15.9761009216     0.08670807629824                  1.0                    0         3.5412111282         2.3529682159          0 ellipse      [        6.0211253166         3.6169815063]        67.6157073975     0.66111141443253         32
    33       266.4169153820       -28.9922619188      6.019902372E-05      3.544281592E-05           (     4078.50,     4195.31250)     0.38527587518547     0.25934676051111         50        18.1080226898         5.6574420929        13.8919773102     0.08155143260956        18.1080226898         5.6574420929        13.8919773102     0.08155143260956                  1.0                    0         3.7518043518         2.3396229744          0 ellipse      [        7.0401873589         3.5435657501]       154.5891723633     0.71161520481110         33
    34       266.4161765928       -28.9838623686      4.132679038E-05      5.822905776E-05 (     4083.2272727273,     4256.7727272727)     0.26451123007155     0.42607093161587         57        15.2642335892         4.6907677650         6.7357664108     0.05746323242784        15.2642335892         4.6907677650         6.7357664108     0.05746323242784                  1.0                    0         4.0857014656         2.4676811695          0 ellipse      [        6.1243209839         3.5057396889]       104.4165039062     0.62590515613556         34
    35       266.4310259007       -28.9837246585      2.952524295E-05      6.686355082E-05 (     3988.1818181818,     4257.7727272727)     0.18891123058984     0.48927260135588         65        19.1176452637         4.6905612946         2.8823552132     0.03694690018892        19.1176452637         4.6905612946         2.8823552132     0.03694690018892                  1.0                    0         6.5789656639         2.5658023357          0 ellipse      [        6.9696774483         2.4266171455]        99.5608062744     0.53427213430405         35
    36       266.4091704090       -29.0131419619      3.903019501E-05      2.489300701E-05       (     4128.06250,     4042.531250)     0.24975574004930     0.18213348792005         37        15.9606676102         5.6575250626        16.0393314362     0.08712268620729        15.9606676102         5.6575250626        16.0393314362     0.08712268620729                  1.0                    0         3.1310906410         2.2283706665          0 ellipse      [        4.2384996414         3.0909018517]       179.8802642822     0.54142713546753         36
    37       266.4151127426       -29.0134459344      2.720216838E-05       2.56267428E-05 (     4090.0384615385,     4040.3076923077)     0.17406032259987     0.18751422340210         67        41.5155105591        10.1503419876        61.4844894409     0.17160096764565        41.5155105591        10.1503419876        61.4844894409     0.17160096764565                  1.0                    0         4.6704978943         2.2349281311          0 ellipse      [        4.0571656227         3.7648401260]        92.6727218628     0.58290773630142         37
    38       266.4135755097       -29.0117227106      2.490159642E-05      2.265893223E-05    (     4099.8750,     4052.9166666667)     0.15934435979943     0.16579633869878         56        29.7099514008         9.2750530243        56.2900505066     0.16313117742538        29.7099514008         9.2750530243        56.2900505066     0.16313117742538                  1.0                    0         3.4738378525         2.2292487621          0 ellipse      [        2.4963111877         2.2782242298]       122.1019897461     0.35658890008926         38
    39       266.4148061663       -29.0091120428      2.672711497E-05      2.319427495E-05       (     4092.0,     4072.0191082803)     0.17102830040903     0.16971520600509        117       123.6122436523        17.7226200104       190.3877563477     0.30208683013916       123.6122436523        17.7226200104       190.3877563477     0.30208683013916                  1.0                    0         8.3379487991         2.2323973179          0 ellipse      [       10.7889881134         6.9034881592]        44.4730415344         1.2886408567         39
    40       266.4257794582       -28.9867249368      5.122365525E-05      4.135700302E-05 (     4021.7647058824,     4235.8235294118)     0.32782613930294     0.30264456201621         90        20.5094604492         5.9166612625        14.4905385971     0.08294297009706        20.5094604492         5.9166612625        14.4905385971     0.08294297009706                  1.0                    0         4.1822643280         2.4525120258          0 ellipse      [        4.1165499687         3.6756992340]                22.50     0.52869385480881         40
    41       266.4266818391       -29.0008001817      5.386821084E-05       2.86564039E-05       (     4016.0,     4132.8333333333)     0.34471315683322     0.20971762320187         40        14.7557792664         6.0008573532        21.2442207336     0.10143938660622        14.7557792664         6.0008573532        21.2442207336     0.10143938660622                  1.0                    0         2.5933740139         2.3148028851          0 ellipse      [        6.2446017265         3.7087669373]         8.0506515503     0.69299781322479         41
    42       266.4198800687       -28.9872478666      4.023365193E-05      7.420017108E-05       (     4059.5238095238,     4232.0)     0.25748696216942     0.54294067861883         39        12.7941884995         4.5829968452         8.2058115005     0.06214329227805        12.7941884995         4.5829968452         8.2058115005     0.06214329227805                  1.0                    0         3.2044544220         2.4126479626          0 ellipse      [        7.7884612083         2.7540466785]        72.2260360718     0.63987666368484         42
