 
--------------------------------------------------------------------------------
Data for Table Block SRCLIST
--------------------------------------------------------------------------------
 
ROW    RA                   DEC                  RA_ERR               DEC_ERR              POS(X,Y)                                 X_ERR                Y_ERR                NPIXSOU    NET_COUNTS           NET_COUNTS_ERR       BKG_COUNTS           BKG_COUNTS_ERR       NET_RATE             NET_RATE_ERR         BKG_RATE             BKG_RATE_ERR         EXPTIME              EXPTIME_ERR          SRC_SIGNIFICANCE     PSF_SIZE             MULTI_CORREL_MAX SHAPE        R[2]                                     ROTANG               PSFRATIO             COMPONENT
    14       266.4038238443       -29.0109175424        5.1978491E-05      4.915727765E-05 (     4174.7777777778,     4107.3703703704)     0.33264675519331     0.35965288915941         70        17.8946609497         5.1965579987         9.1053390503     0.06493430584669        17.8946609497         5.1965579987         9.1053390503     0.06493430584669                  1.0                    0         4.3230905533         2.2816112041          0 ellipse      [        5.7430663109         5.0337038040]        63.2313804626     0.78551208972931         14
    15       266.4243931150       -29.0104429965      2.248034065E-05      1.819018953E-05 (     4043.1551724138,     4110.8448275862)     0.14384255359482     0.13310908541371         54        46.9640884399         8.7185821533        29.0359115601     0.11696482449770        46.9640884399         8.7185821533        29.0359115601     0.11696482449770                  1.0                    0         7.2726316452         2.2431542873          0 ellipse      [        3.3014254570         3.0248861313]       166.2472381592     0.46959650516510         15
    16       266.3986741901       -29.0096242619      3.998053177E-05      2.399701804E-05 (     4207.7317073171,     4116.8292682927)     0.25586374981594     0.17555025761794         65        32.2610321045         6.4034447670         8.7389669418     0.06404896825552        32.2610321045         6.4034447670         8.7389669418     0.06404896825552                  1.0                    0         7.9063081741         2.3143482208          0 ellipse      [        4.9383020401         3.3379669189]       172.4313507080     0.58476299047470         16
    17       266.3912289274       -29.0092324738      6.000098455E-05      3.567952873E-05         (     4255.3750,     4119.68750)     0.38400642898250     0.26098895450741         42        11.2333650589         4.0002737045         4.7666354179     0.04681143909693        11.2333650589         4.0002737045         4.7666354179     0.04681143909693                  1.0                    0         3.3544929028         2.3909487724          0 ellipse      [        4.6819362640         3.0203382969]       166.6118927002     0.52426278591156         17
    18       266.4147376842       -29.0091269610      2.569073132E-05      1.818702361E-05 (     4104.9404761905,     4120.4761904762)     0.16439884861938     0.13307392971547         89        74.5618209839        13.7133016586       113.4381790161     0.23374088108540        74.5618209839        13.7133016586       113.4381790161     0.23374088108540                  1.0                    0         6.3805017471         2.2273538113          0 ellipse      [        4.5240464211         3.6541972160]       176.0010528564     0.60848385095596         18
    19       266.4168258694       -29.0085837217      6.334642478E-06      5.398820306E-06 (     4091.5779625780,     4124.4511434511)     0.04053591325282     0.03950382611674        171      1071.6160888672        36.7169609070       276.3839721680     0.36776542663574      1071.6160888672        36.7169609070       276.3839721680     0.36776542663574                  1.0                    0        60.7239379883         2.2225246429          0 ellipse      [        4.1616568565         3.2277476788]       137.9743957520     0.54968649148941         19
    20       266.4157109054       -29.0081459649      1.326029286E-05      1.251808156E-05 (     4098.7127659574,     4127.6542553191)     0.08485490800467     0.09159546601859        101       254.4774169922        20.2996940613       157.5225830078     0.27854976058006       254.4774169922        20.2996940613       157.5225830078     0.27854976058006                  1.0                    0        18.7382450104         2.2233941555          0 ellipse      [        3.9092104435         3.3311405182]        59.3693542480     0.54100751876831         20
    21       266.4168752883       -29.0077423559      1.137607518E-05      1.001758195E-05 (     4091.2616822430,     4130.6074766355)     0.07279701791140     0.07329988148467        117       305.4942932129        22.4521141052       198.5057067871     0.31209385395050       305.4942932129        22.4521141052       198.5057067871     0.31209385395050                  1.0                    0        20.2102680206         2.2227110863          0 ellipse      [        2.3043081760         2.2288041115]        50.9646606445     0.33986148238182         21
    22       266.4374296698       -29.0075795323      1.443105845E-05      1.138006953E-05 (     3959.7303370787,     4131.7865168539)     0.09233199641449     0.08328550426631         70        90.8993682861        11.0006494522        30.1006317139     0.11951766163111        90.8993682861        11.0006494522        30.1006317139     0.11951766163111                  1.0                    0        13.8685884476         2.3464634418          0 ellipse      [        2.6252651215         2.3436686993]        12.2835855484     0.35237058997154         22
    23       266.4155618456       -29.0067036812      1.671751693E-05      1.438677322E-05 (     4099.6666666667,     4138.2075471698)     0.10697988110769     0.10526861773269         74        178.573715210        17.0309925079        111.426284790     0.23383630812168        178.573715210        17.0309925079        111.426284790     0.23383630812168                  1.0                    0        15.4057998657         2.2245452404          0 ellipse      [        4.0791645050         3.9490981102]       149.9257507324     0.60141199827194         23
    24       266.3893535007       -29.0062478207      4.642906515E-05      5.257385105E-05 (     4267.3809523810,     4141.5238095238)     0.29719925041991     0.38461953765909         52        14.5282859802         4.5829086304         6.4717135429     0.05524148046970        14.5282859802         4.5829086304         6.4717135429     0.05524148046970                  1.0                    0         3.9400615692         2.4121797085          0 ellipse      [        5.3095226288         4.0573430061]        81.9177474976     0.64138334989548         24
    25       266.4085702372       -29.0061887693      3.737027481E-05      2.371897655E-05 (     4144.4078947368,     4141.9736842105)     0.23915365514404     0.17353830016418         71        53.9594421387         8.7183856964        22.0405559540     0.10120811313391        53.9594421387         8.7183856964        22.0405559540     0.10120811313391                  1.0                    0         9.3453330994         2.2493808270          0 ellipse      [        6.3712849617         4.3734169006]        15.1819543839     0.78223943710327         25
    26       266.4158102306       -29.0057321692      1.113094964E-05      1.135595549E-05 (     4098.0772058824,     4145.3161764706)     0.07123048400081     0.08309220639967        144       356.0256652832        23.4753913879       194.9743194580     0.30663260817528       356.0256652832        23.4753913879       194.9743194580     0.30663260817528                  1.0                    0        23.7506408691         2.2251925468          0 ellipse      [        4.113383770         3.5217118263]        93.6355133057     0.57014811038971         26
    27       266.3956031437       -29.0053866098      5.509029165E-05      3.266532511E-05 (     4227.3888888889,     4147.8333333333)     0.35258208823507     0.23895347964026         37        12.8184490204         4.2429332733         5.1815509796     0.04982281476259        12.8184490204         4.2429332733         5.1815509796     0.04982281476259                  1.0                    0         3.7311985493         2.3506774902          0 ellipse      [        4.7056441307         2.6918029785]        21.5177402496     0.50468087196350         27
    28       266.4207702912       -29.0039657116      1.155143491E-05      1.088410346E-05 (     4066.3357664234,     4158.2408759124)     0.07391920908140     0.07964272842128         79       126.7243804932        14.1786775589        74.2756195068     0.18682084977627       126.7243804932        14.1786775589        74.2756195068     0.18682084977627                  1.0                    0        13.1161127090         2.2313120365          0 ellipse      [        2.7996149063         2.5923357010]        97.0777435303     0.40245118737221         28
    29       266.4469293365       -29.0001229646      4.007782439E-05      4.294103346E-05 (     3898.9259259259,     4186.3333333333)     0.25640204927458     0.31426968052801         76        32.8711051941         7.3491535187        21.1288948059     0.10028957575560        32.8711051941         7.3491535187        21.1288948059     0.10028957575560                  1.0                    0         5.7897267342         2.5905833244          0 ellipse      [        7.8996472359         4.1888170242]       124.5180358887     0.74016875028610         29
    30       266.3900669670       -28.9995396926      6.048843318E-05      4.954060558E-05 (     4262.8260869565,     4190.6086956522)     0.38718690705446     0.36240704660395         60        16.3172531128         4.7961597443         6.6827473640     0.05609170347452        16.3172531128         4.7961597443         6.6827473640     0.05609170347452                  1.0                    0         4.3789348602         2.4446604252          0 ellipse      [        5.8642096519         4.8816318512]       145.6778411865     0.72953718900681         30
    31       266.3917467499       -28.9989293475      6.235607407E-05      4.809870831E-05 (     4252.0769230769,     4195.0769230769)     0.39913424743281     0.35185961532170         35         9.0907735825         3.6058123112         3.9092264175     0.04337941482663         9.0907735825         3.6058123112         3.9092264175     0.04337941482663                  1.0                    0         2.8781712055         2.4167404175          0 ellipse      [        4.4795556068         3.6135637760]       153.1737365723     0.55492472648621         31
    32       266.4232804946       -28.9979028370      2.967110714E-05      2.828766481E-05 (     4050.2692307692,     4202.6025641026)     0.18987614645812     0.20699450963275         63        50.1928443909         8.8325147629        27.8071556091     0.11542590707541        50.1928443909         8.8325147629        27.8071556091     0.11542590707541                  1.0                    0         7.9119982719         2.2676670551          0 ellipse      [        6.4551868439         3.7038002014]        49.9121208191     0.71874964237213         32
    33       266.4324182596       -28.9963181612      2.344289209E-05      2.372173917E-05 (     3991.7878787879,     4214.1919191919)     0.15000780666833     0.17359447240142         56        60.3498001099         9.9508218765        38.6501998901     0.13734535872936        60.3498001099         9.9508218765        38.6501998901     0.13734535872936                  1.0                    0         8.2932739258          2.349022150          0 ellipse      [        5.9132194519         3.4545249939]        53.5867996216     0.64135402441025         33
    34       266.3940087660       -28.9941715585      5.485578157E-05      6.110447304E-05 (     4237.6071428571,     4229.8928571429)     0.35116164991814     0.44704039707631         80        19.8407077789         5.2918720245         8.1592931747     0.06253854930401        19.8407077789         5.2918720245         8.1592931747     0.06253854930401                  1.0                    0         4.9790425301         2.4590275288          0 ellipse      [        7.1682419777         5.4820189476]       102.6481552124     0.84975153207779         34
    35       266.4353325760       -28.9933659954      2.060393541E-05      4.506779353E-05 (     3973.1330645161,     4235.7903225806)     0.13181283678978     0.32978588124479        194       157.6703491211        15.7493743896        90.3296432495     0.20684258639812       157.6703491211        15.7493743896        90.3296432495     0.20684258639812                  1.0                    0        14.9541778564         2.4145798683          0 ellipse      [       15.7946958542         5.6619110107]       100.1279296875         1.3054922819         35
    36       266.3926675339       -28.9933051518      4.808341612E-05      3.267233044E-05 (     4246.1923076923,     4236.2307692308)     0.30778474942690     0.23900491631503         54        20.0755062103         5.0993018150         5.9244928360     0.05365719646215        20.0755062103         5.0993018150         5.9244928360     0.05365719646215                  1.0                    0         5.6022000313         2.4941060543          0 ellipse      [        4.8766455650         3.4281702042]        21.4909000397     0.54645651578903         36
    37       266.4233724137       -28.9926136949       4.08390319E-05      3.601770547E-05 (     4049.6785714286,     4241.3035714286)     0.26135823465529     0.26356034972014         75        39.1993331909         7.4838399887        16.8006687164     0.08867597579956        39.1993331909         7.4838399887        16.8006687164     0.08867597579956                  1.0                    0         7.5538010597         2.3317062855          0 ellipse      [        6.0747027397         5.7039608955]        48.8334007263     0.84150302410126         37
    38       266.4344462421       -28.9883955972      3.590656229E-05      2.901482475E-05             (     3978.80,     4272.160)     0.22978250586129     0.21233935104010         53        35.2367172241         7.0715670586        14.7632818222     0.08401587605476        35.2367172241         7.0715670586        14.7632818222     0.08401587605476                  1.0                    0         7.1348304749         2.5152633190          0 ellipse      [        4.9228448868         4.4514265060]        19.1258010864     0.62037312984467         38
    39       266.4085709538       -28.9879522332      5.523061998E-05      4.108781783E-05 (     4144.4117647059,     4275.4117647059)     0.35351740734677     0.30062016095508         42        11.3816709518         4.1234288216         5.6183295250     0.05161431804299        11.3816709518         4.1234288216         5.6183295250     0.05161431804299                  1.0                    0         3.2301669121         2.4183316231          0 ellipse      [        4.4525704384         3.6225287914]       161.0858612061     0.55357211828232         39
    40       266.4161187888       -28.9837930749      4.116437725E-05       3.38079419E-05 (     4096.1025641026,     4305.8461538462)     0.26347915417955     0.24737533877851         65        30.6223888397         6.2453169823         8.3776121140     0.06312026083469        30.6223888397         6.2453169823         8.3776121140     0.06312026083469                  1.0                    0         7.6152477264         2.5087165833          0 ellipse      [        5.3185272217         4.1903967857]       142.8077392578     0.62726402282715         40
    41       266.4310191678       -28.9834719212      2.129362133E-05      1.967906283E-05            (     4000.730,     4308.190)     0.13627545633744     0.14401041629026         93        87.2791366577        10.0003089905        12.7208652496     0.07862283289433        87.2791366577        10.0003089905        12.7208652496     0.07862283289433                  1.0                    0        18.6882514954         2.5997109413          0 ellipse      [        4.5611968040         3.8176541328]       125.8741378784     0.53504633903503         41
    42       266.4304616943       -29.0372079435      4.073055339E-05      4.071163099E-05       (     4004.3461538462,     3915.0)     0.26053147598168     0.29792179586229        126        40.0252189636         7.2805376053        12.9747800827     0.07891964167356        40.0252189636         7.2805376053        12.9747800827     0.07891964167356                  1.0                    0         8.5075025558         2.6211991310          0 ellipse      [        4.9696855545         3.4575412273]        56.2730941772     0.52714109420776         42
    43       266.3900326799       -29.0277762056                    0                    0                (     4263.0,     3984.0)                    0                    0         60        14.2546167374          4.242849350         3.7453830242     0.04209791496396        14.2546167374          4.242849350         3.7453830242     0.04209791496396                  1.0                    0         4.5684480667         2.5385165215          0 ellipse      [     3.576278687E-07      3.576278687E-07]                 90.0      4.696021705E-08         43
    44       266.4227619478       -29.0272318801      2.466091775E-05      4.273367392E-05               (     4053.60,     3988.0)     0.15776212754963     0.31269438398840         69        18.7159290314         5.1965198517         8.2840700150     0.06177702173591        18.7159290314         5.1965198517         8.2840700150     0.06177702173591                  1.0                    0         4.6723556519         2.3601126671          0 ellipse      [        3.8404269218         1.3457788229]        69.7569961548     0.32108691334724         44
    45       266.4145556279       -29.0113643192      3.054264209E-05      2.250584317E-05 (     4106.1052631579,     4104.1052631579)     0.19544305575982     0.16467439277221         37        23.8140735626         7.4843578339         32.185924530     0.12493675202131        23.8140735626         7.4843578339         32.185924530     0.12493675202131                  1.0                    0         3.5337786674         2.2367763519          0 ellipse      [        2.6852090359         1.9896301031]        27.1800956726     0.34445413947105         45
    46       266.3903542555       -28.9917067832      4.074475868E-05      5.357315863E-05       (     4261.0,     4247.9230769231)     0.26085884550503     0.39194205028070        171        43.3618354797         8.1247282028        22.6381645203     0.10589140653610        43.3618354797         8.1247282028        22.6381645203     0.10589140653610                  1.0                    0         7.4298939705         2.5616183281          0 ellipse      [        6.0000381470         3.9836370945]        92.9608688354     0.63618177175522         46
    47       266.4074994957       -28.9854886530      5.575681342E-05      4.897347631E-05   (     4151.2708333333,     4293.43750)      0.3569007012220     0.35831667839193        108        32.0609626770         6.9287543297        15.9390354156     0.08736971765757        32.0609626770         6.9287543297        15.9390354156     0.08736971765757                  1.0                    0         6.3047327995         2.4956743717          0 ellipse      [        9.2055959702         5.0743660927]        45.2124557495     0.91286736726761         47
    48       266.4067033109       -29.0433583865      4.912111501E-05      7.439530087E-05       (     4156.3333333333,     3870.0)     0.31426968052801     0.54433105395174         49         7.1178331375         3.0001614094         1.8821668625     0.03111901879311         7.1178331375         3.0001614094         1.8821668625     0.03111901879311                  1.0                    0         2.7142486572         2.7303700447          0 ellipse      [        4.9541907310         2.7305669785]        79.7219772339     0.44902446866035         48
    49       266.3832636677       -29.0151634367      6.013828238E-05      4.532344024E-05 (     4306.3333333333,     4076.2777777778)     0.38490017945969     0.33152803314761         55        12.1727371216         4.2429699898         5.8272633553     0.05284892767668        12.1727371216         4.2429699898         5.8272633553     0.05284892767668                  1.0                    0         3.4148786068         2.5404891968          0 ellipse      [        4.9062142372         4.2112488747]         6.0736932755     0.59640341997147         49
    50       266.4275427393       -29.0094648919      3.828254575E-05      3.347310997E-05                (     4023.0,     4118.0)     0.24494897427849     0.24494897427849         38        15.4528560638         6.0008158684        20.5471439362     0.09896436333656        15.4528560638         6.0008158684        20.5471439362     0.09896436333656                  1.0                    0         2.7521243095         2.2581703663          0 ellipse      [        2.5099799633         2.1213202477]        36.8698959351     0.34061229228973         50
    51       266.4209940649       -29.0072851312      2.765445817E-05      2.833085902E-05 (     4064.9047619048,     4133.9523809524)     0.17695794118026     0.20730634463780         35        17.7326583862         7.6824436188        41.2673416138     0.14120215177536        17.7326583862         7.6824436188        41.2673416138     0.14120215177536                  1.0                    0         2.3700177670         2.2294518948          0 ellipse      [        3.1903195381         1.9653695822]        55.2130126953     0.37438622117043         51
    52       266.4300426792       -29.0063384063      3.088877065E-05      2.666815085E-05             (     4007.0,     4140.8750)     0.19764235376033     0.19515618745027         39        17.6251144409         6.7833132744        28.3748855591     0.11550071835518        17.6251144409         6.7833132744        28.3748855591     0.11550071835518                  1.0                    0         2.7553243637         2.2721376419          0 ellipse      [        2.3717081547         2.3418743610]      2.350353157E-08     0.34574550390244         52
    53       266.4326865693       -29.0023331603      3.418426564E-05      3.128870065E-05 (     3990.0769230769,     4170.1794871795)     0.21873046943074     0.22897247787387         83        32.2037124634         9.9514675140        66.7962875366     0.17803663015366        32.2037124634         9.9514675140        66.7962875366     0.17803663015366                  1.0                    0         3.4933202267         2.3035955429          0 ellipse      [        4.7555494308         3.5468320847]        49.6145248413     0.59428280591965         53
    54       266.4430117381       -29.0018093583      3.683948478E-05      3.220529511E-05                (     3924.0,     4174.0)     0.23570226039556     0.23570226039556         32        10.9528770447         5.0006675720        14.0471229553     0.08172070235014        10.9528770447         5.0006675720        14.0471229553     0.08172070235014                  1.0                    0         2.2598614693         2.4579610825          0 ellipse      [        2.1213202477         1.2247449160]                 45.0     0.21858969330788         54
    55       266.4261171568       -28.9996377191      2.916912865E-05      3.075148931E-05 (     4032.1162790698,     4189.9069767442)     0.18665395696053     0.22502677801913         67        36.0962066650         8.7188749313        39.9037933350     0.13702760636806        36.0962066650         8.7188749313        39.9037933350     0.13702760636806                  1.0                    0         4.8937158585         2.2681114674          0 ellipse      [        4.5352001190         3.5371544361]       110.3194198608     0.58862620592117         55
    56       266.3827668457       -28.9991118858      9.708394788E-05      5.853911632E-05 (     4309.5454545455,     4193.7272727273)     0.62143045279663     0.42815979659463         47         7.3837995529         3.3168816566         3.6162004471     0.04128706827760         7.3837995529         3.3168816566         3.6162004471     0.04128706827760                  1.0                    0         2.3899307251          2.606531620          0 ellipse      [        7.0183806419         2.6688013077]        30.7674198151     0.55346775054932         56
    57       266.4466658790       -28.9938135811       5.23064358E-05      5.247598269E-05              (     3900.60,     4232.50)     0.33466401061378     0.38405728739326         47        12.4876708984         4.4725403786         7.5123291016     0.06016176566482        12.4876708984         4.4725403786         7.5123291016     0.06016176566482                  1.0                    0         3.2231016159         2.6621296406          0 ellipse      [        5.2476720810         4.3785767555]        69.8999176025     0.60020470619202         57
    58       266.4241746669       -28.9814800112      5.270556045E-05      5.593026244E-05 (     4044.5384615385,     4322.7692307692)     0.33733000742586     0.40926902877618         36         7.5569272041         3.6059453487         5.4430727959     0.05330920591950         7.5569272041         3.6059453487         5.4430727959     0.05330920591950                  1.0                    0         2.1661846638         2.5923755169          0 ellipse      [        4.6774663925         3.3215284348]       117.2965698242     0.50682163238525         58
