 
--------------------------------------------------------------------------------
Data for Table Block SRCLIST
--------------------------------------------------------------------------------
 
ROW    RA                   DEC                  RA_ERR               DEC_ERR              POS(X,Y)                                 X_ERR                Y_ERR                NPIXSOU    NET_COUNTS           NET_COUNTS_ERR       BKG_COUNTS           BKG_COUNTS_ERR       NET_RATE             NET_RATE_ERR         BKG_RATE             BKG_RATE_ERR         EXPTIME              EXPTIME_ERR          SRC_SIGNIFICANCE     PSF_SIZE             MULTI_CORREL_MAX SHAPE        R[2]                                     ROTANG               PSFRATIO             COMPONENT
    14       266.4178103571       -29.0229693844      2.138521336E-05       1.59505283E-05 (     4117.1071428571,     4035.6071428571)     0.13683079930524     0.11670744116054         43        53.9911231995         8.5445318222        19.0088768005     0.09499388933182        53.9911231995         8.5445318222        19.0088768005     0.09499388933182                  1.0                    0         9.9155511856         2.2932672501          0 ellipse      [        2.1727101803         1.8519829512]         2.5510826111     0.29157042503357         14
    15       266.4187119259       -29.0228694220      3.418309166E-05      4.170134687E-05 (     4111.3387096774,     4036.3387096774)     0.21871770418602     0.30512748601132         55        38.7081146240         7.8747100830        23.2918834686     0.10514504462481        38.7081146240         7.8747100830        23.2918834686     0.10514504462481                  1.0                    0         6.5570831299         2.2893052101          0 ellipse      [        7.8520798683         4.1218304634]        62.2182197571     0.82834726572037         15
    16       266.4193058791       -29.0228053366      2.865939018E-05      2.322349066E-05 (     4107.5384615385,     4036.8076923077)     0.18337229417284     0.16992528278524         31        39.0152091980         7.2115316391        12.9847908020     0.07868704944849        39.0152091980         7.2115316391        12.9847908020     0.07868704944849                  1.0                    0         8.2904405594         2.2872109413          0 ellipse      [        4.4531879425         3.0690584183]        38.8349304199     0.53877890110016         16
    17       266.4207028976       -29.0226024498      2.673208314E-05      2.553095801E-05      (     4098.60,     4038.2923076923)     0.17103928750385     0.18681139673981         35        50.4637870789         8.0626878738        14.5362110138     0.08325272798538        50.4637870789         8.0626878738        14.5362110138     0.08325272798538                  1.0                    0        10.2782630920         2.2847611904          0 ellipse      [        5.1743264198         3.2796058655]        50.9478607178     0.60100162029266         17
    18       266.4226507698       -29.0223278687      2.520854076E-05      1.709372281E-05 (     4086.1369863014,     4040.3013698630)     0.16128945189757     0.12507821760983         46        64.2387313843         9.0558586121        17.7612686157     0.09263913333416        64.2387313843         9.0558586121        17.7612686157     0.09263913333416                  1.0                    0        12.1148643494         2.2826890945          0 ellipse      [        4.1472187042         3.1891129017]       172.8783721924     0.53106218576431         18
    19       266.4216262251       -29.0224338934      2.376079988E-05      1.581274618E-05 (     4092.6923076923,     4039.5256410256)     0.15202738203197     0.11570377366115         64        96.2185974121        11.0459222794        25.7814064026     0.11132214963436        96.2185974121        11.0459222794        25.7814064026     0.11132214963436                  1.0                    0        15.6431007385         2.2824275494          0 ellipse      [        4.3330554962         2.6167562008]       152.4570007324     0.49176824092865         19
    20       266.4234980146       -29.0221125822      3.016978252E-05      2.617975372E-05 (     4080.7160493827,     4041.8765432099)     0.19303097298462     0.19156318436580         58        60.3189544678         9.0005521774        20.6810455322     0.09971610456705        60.3189544678         9.0005521774        20.6810455322     0.09971610456705                  1.0                    0        10.7150497437         2.2796535492          0 ellipse      [        5.6550440788         4.6835269928]        43.8259239197     0.75251370668411         20
    21       266.4244806929       -29.0220175930       3.32103096E-05      2.984761601E-05 (     4074.4285714286,     4042.5714285714)     0.21248296869544     0.21840337083950         63        63.6219329834         9.1656904221        20.3780670166     0.09944438189268        63.6219329834         9.1656904221        20.3780670166     0.09944438189268                  1.0                    0        11.3681087494         2.2778854370          0 ellipse      [        6.8455104828         4.8304100037]        47.3508682251     0.84147614240646         21
    22       266.4253659005       -29.0218384078      1.956697037E-05      1.776286187E-05 (     4068.7647058824,     4043.8823529412)     0.12519067484482     0.12997674720418         31        53.8195228577         7.9375290871         9.1804761887     0.06610725820065        53.8195228577         7.9375290871         9.1804761887     0.06610725820065                  1.0                    0        12.9646053314         2.2768030167          0 ellipse      [        2.3064148426         2.1554229259]        61.8450355530     0.32642865180969         22
    23       266.4265323118       -29.0216487420       2.66358133E-05      1.657857998E-05 (     4061.3015873016,     4045.2698412698)     0.17041871963602     0.12131460406772         98       121.3893127441        12.0835332870        24.6106891632     0.10856544226408       121.3893127441        12.0835332870        24.6106891632     0.10856544226408                  1.0                    0        20.1110877991         2.2763805389          0 ellipse      [        4.0779666901         2.8604161739]       172.0230712891     0.50011551380157         23
    24       266.4281378760       -29.0214004977      3.125047056E-05      2.093271103E-05 (     4051.0285714286,     4047.0857142857)     0.19994168245967     0.15317818660378         63        44.5096130371         7.4836835861        11.4903879166     0.07427711039782        44.5096130371         7.4836835861        11.4903879166     0.07427711039782                  1.0                    0         9.8940448761         2.2792844772          0 ellipse      [        3.6965868473         2.5137457848]       157.5405273438     0.44580131769180         24
    25       266.4091007650       -29.0154470334      3.499300107E-05      4.161636986E-05 (     4172.8387096774,     4090.6451612903)     0.22394055901532     0.30448737937286         41        16.1309585571         5.5683999062        14.8690414429     0.08413072675467        16.1309585571         5.5683999062        14.8690414429     0.08413072675467                  1.0                    0         3.2574019432         2.2878539562          0 ellipse      [        5.1813931465         3.6071658134]        74.5646820068     0.62987846136093         25
    26       266.4097774393       -29.0135382568      4.444826476E-05      2.259944652E-05 (     4168.5102040816,     4104.6122448980)     0.28443218018128     0.16533465747762         49        26.2326202393         7.0007653236        22.7673797607     0.10351182520390        26.2326202393         7.0007653236        22.7673797607     0.10351182520390                  1.0                    0         4.4846134186         2.2789900303          0 ellipse      [        5.9909901619         3.4410240650]       174.5832061768     0.66409391164780         26
    27       266.4089575566       -29.0131749225      3.238612959E-05      4.232709923E-05 (     4173.7567567568,     4107.2702702703)     0.20726542411649     0.30968927769572         40        20.8941917419         6.0833864212        16.1058082581     0.08710797131062        20.8941917419         6.0833864212        16.1058082581     0.08710797131062                  1.0                    0         4.0924205780         2.2833223343          0 ellipse      [        5.8354158401         3.4914801121]       108.1213607788     0.65894961357117         27
    28       266.4242492734       -29.0105584847      3.032646913E-05      2.471348287E-05 (     4075.9069767442,     4126.4186046512)     0.19405427499123     0.18083562463198         65        36.7609748840         8.5450019836        36.2390251160     0.13059042394161        36.7609748840         8.5450019836        36.2390251160     0.13059042394161                  1.0                    0         5.1908640862         2.2212779522          0 ellipse      [        4.2156114578         3.0752871037]       141.6682739258     0.54031741619110         28
    29       266.4082476061       -29.0097538097      2.493094843E-05      2.226625602E-05 (     4178.3023255814,     4132.3023255814)     0.15955211691107     0.16290654921158         61        37.6795806885         7.9379963875        25.3204193115     0.10856480151415        37.6795806885         7.9379963875        25.3204193115     0.10856480151415                  1.0                    0         6.1709914207          2.287384510          0 ellipse      [        3.4898576736         2.8183543682]        47.8356437683     0.45702633261681         29
    30       266.4173263131       -29.0082451829      1.797468599E-06      1.583091418E-06 (     4120.2075487920,     4143.3451122002)     0.01150262739429     0.01158323502841        339     11610.9794921875       111.4737625122       815.0208740234     0.63263779878616     11610.9794921875       111.4737625122       815.0208740234     0.63263779878616                  1.0                    0       392.7709655762         2.2349784374          0 ellipse      [        4.0474934578         3.3930580616]        46.1463546753     0.55270594358444         30
    31       266.4156906491       -29.0081937663      1.475510567E-05      1.153161476E-05 (     4130.6744186047,     4143.7209302326)     0.09442394622420     0.08437339649754         57       142.2391967773        16.3113746643       123.7608032227     0.24681062996387       142.2391967773        16.3113746643       123.7608032227     0.24681062996387                  1.0                    0        11.6988019943          2.241581440          0 ellipse      [        3.7178902626         3.3164873123]       175.0618133545     0.52216970920563         31
    32       266.4227031959       -29.0073607776      2.546586137E-05      2.355936829E-05      (     4085.80,     4149.8166666667)     0.16295875415426     0.17238791312775         61        44.9974479675        10.1994152069        59.0025520325     0.16755716502666        44.9974479675        10.1994152069        59.0025520325     0.16755716502666                  1.0                    0         5.1543602943         2.2252492905          0 ellipse      [        4.0181112289         3.7738950253]        76.9026260376     0.58331876993179         32
    33       266.4086762951        -29.006257190      2.305554284E-05      1.871088838E-05 (     4175.5617977528,     4157.8876404494)     0.14755297127067     0.13689350281493         88       136.7272186279        13.3423862457        41.2727813721     0.13886019587517       136.7272186279        13.3423862457        41.2727813721     0.13886019587517                  1.0                    0        18.2729377747         2.2928500175          0 ellipse      [        7.0550227165         3.8892686367]        40.9704246521     0.76152873039246         33
    34       266.4157687103       -29.0059112768      1.216387523E-05      1.468241903E-05 (     4130.1756373938,     4160.4220963173)     0.07784496791191     0.10742886631124        147       381.5164184570        25.1817798615       252.4835815430     0.34936434030533       381.5164184570        25.1817798615       252.4835815430     0.34936434030533                  1.0                    0        22.5571651459         2.2501316071          0 ellipse      [        6.0560207367         4.3866105080]         91.355468750     0.76353520154953         34
    35       266.4069648819       -29.0006029017      3.601811937E-05      2.734888675E-05 (     4186.5185185185,     4199.2592592593)     0.23052614936933     0.20008635030717         77        24.6781272888         6.9290118217        23.3218727112     0.10586464405060        24.6781272888         6.9290118217        23.3218727112     0.10586464405060                  1.0                    0         4.1782650948         2.3329994678          0 ellipse      [        4.0168704987         2.5508286953]       144.6588897705     0.45734998583794         35
    36       266.4232843133       -28.9979549140      4.670589919E-05      2.170127444E-05            (     4082.080,     4218.640)     0.29890466707639     0.15879546592987         38        15.2986755371         5.0004734993         9.7013244629     0.06879957020283        15.2986755371         5.0004734993         9.7013244629     0.06879957020283                  1.0                    0         3.6142723560         2.2833244801          0 ellipse      [        4.5055303574         2.3401272297]         6.6266341209     0.47402781248093         36
    37       266.4161982803       -28.9837333156      4.639287022E-05      4.870563349E-05      (     4127.4333333333,     4322.70)     0.29695990501295     0.35637059362398         64        20.5026512146         5.4776916504         9.4973497391     0.07144800573587        20.5026512146         5.4776916504         9.4973497391     0.07144800573587                  1.0                    0         4.8802495003         2.5864865780          0 ellipse      [        6.4474310875         4.0657882690]        57.3715896606     0.65983331203461         37
    38       266.4093761473       -28.9830632331      5.610799701E-05      4.813013363E-05              (     4171.10,     4327.60)     0.35916569992060     0.35213633723288         33         6.7114057541         3.1626136303         3.2885944843     0.04609940946102         6.7114057541         3.1626136303         3.2885944843     0.04609940946102                  1.0                    0         2.2299804688         2.6415991783          0 ellipse      [        4.1628427505         2.332539320]       136.0846252441     0.39320707321167         38
    39       266.4072435797       -29.0248088380      3.957847275E-05      3.598736001E-05 (     4184.7142857143,     4022.1428571429)     0.25325864583738     0.26329255075325        102        34.6976928711         7.0715756416        15.3023052216     0.08475604653358        34.6976928711         7.0715756416        15.3023052216     0.08475604653358                  1.0                    0         6.9304838181         2.3406946659          0 ellipse      [        3.695004940         3.4016802311]       120.9637527466     0.50488007068634         39
    40       266.4187812568       -28.9878060489      2.660603718E-05      3.025289512E-05              (     4110.90,     4292.90)     0.17029386365994     0.22135943621197         60        16.5682373047         5.2920303345        11.4317626953     0.07472810149193        16.5682373047         5.2920303345        11.4317626953     0.07472810149193                  1.0                    0         3.6898350716         2.4668030739          0 ellipse      [        2.2018051147         1.4737889767]       113.8631591797     0.24341724812984         40
    41       266.4076884769       -28.9858237429      4.673504719E-05      4.365244283E-05              (     4181.90,     4307.40)     0.29916550603321     0.31937438845398         87        25.3172950745         6.3251218796        14.6827049255     0.08465928584337        25.3172950745         6.3251218796        14.6827049255     0.08465928584337                  1.0                    0         5.1369709969         2.5891580582          0 ellipse      [        4.3152360916         3.9810471535]        72.1230545044     0.53360652923584         41
    42       266.4142790089       -29.0125744525      2.818087842E-05      2.616605449E-05 (     4139.7058823529,     4111.6666666667)     0.18033698569525     0.19144860805045         66        39.2340164185        10.1009626389        62.7659835815     0.17158219218254        39.2340164185        10.1009626389        62.7659835815     0.17158219218254                  1.0                    0         4.3740649223         2.2523198128          0 ellipse      [        4.2845935822         3.6596615314]        56.2269935608     0.58603554964066         42
