 
--------------------------------------------------------------------------------
Data for Table Block SRCLIST
--------------------------------------------------------------------------------
 
ROW    RA                   DEC                  RA_ERR               DEC_ERR              POS(X,Y)                                 X_ERR                Y_ERR                NPIXSOU    NET_COUNTS           NET_COUNTS_ERR       BKG_COUNTS           BKG_COUNTS_ERR       NET_RATE             NET_RATE_ERR         BKG_RATE             BKG_RATE_ERR         EXPTIME              EXPTIME_ERR          SRC_SIGNIFICANCE     PSF_SIZE             MULTI_CORREL_MAX SHAPE        R[2]                                     ROTANG               PSFRATIO             COMPONENT
    13       266.4208848953       -29.0252956602      2.107252732E-05      1.643735723E-05 (     4051.8888888889,     3968.0833333333)     0.13481684980161     0.12028130608087         51        53.1850738525         9.4348821640        35.8149261475     0.13038164377213        53.1850738525         9.4348821640        35.8149261475     0.13038164377213                  1.0                    0         7.5473070145         2.3241522312          0 ellipse      [        2.4278883934         2.1637344360]         3.9490685463     0.32872331142426         13
    14       266.4202459795       -29.0253325069      2.023194185E-05      2.921717733E-05 (     4055.9767441860,     3967.8139534884)     0.12943431481972     0.21379117694005         19        29.3308868408         6.5579352379        13.6691131592     0.08072718977928        29.3308868408         6.5579352379        13.6691131592     0.08072718977928                  1.0                    0         6.1141033173         2.3209142685          0 ellipse      [        4.4254655838         2.1417844296]        69.1708755493     0.44216769933701         14
    15       266.4254253158       -29.0250716129      3.074314964E-05      2.050415735E-05 (     4022.8387096774,     3969.7204301075)       0.196683287410     0.15004958628379         94        89.1807250977        11.7483358383        48.8192749023     0.15295711159706        89.1807250977        11.7483358383        48.8192749023     0.15295711159706                  1.0                    0        11.0913782120         2.3505859375          0 ellipse      [        5.7071433067         4.3188238144]         6.7573628426     0.70403581857681         15
    16        266.424437820       -29.0251513941      3.045530667E-05      1.818024469E-05 (     4029.1568627451,     3969.1372549020)     0.19484425117071     0.13304353698004         47        39.9522552490         8.1861381531        27.0477466583     0.11341769248247        39.9522552490         8.1861381531        27.0477466583     0.11341769248247                  1.0                    0         6.3695759773         2.3425810337          0 ellipse      [        4.2215127945         2.7801084518]       168.5812683105     0.48747128248215         16
    17       266.4233752633       -29.0251824697      2.500322819E-05      1.675229125E-05 (     4035.9552238806,     3968.9104477612)     0.15996328914571     0.12259055560389         60        77.7272338867        10.7246246338        37.2727661133     0.13259309530258        77.7272338867        10.7246246338        37.2727661133     0.13259309530258                  1.0                    0        10.8462762833         2.3367865086          0 ellipse      [        3.9282608032         3.0100891590]     0.88369107246399     0.49051189422607         17
    18       266.4222658598       -29.0252559485       2.29991382E-05      1.541189235E-05 (     4043.0533333333,     3968.3733333333)     0.14714266194051     0.11278035027181         58        74.4359588623        10.6310081482        38.5640449524     0.13538546860218        74.4359588623        10.6310081482        38.5640449524     0.13538546860218                  1.0                    0        10.2386550903         2.3302948475          0 ellipse      [        3.8235745430         2.9292111397]       178.2989501953     0.47871604561806         18
    19       266.4276999214       -29.0252674776      3.678912225E-05      2.555891347E-05 (     4008.2857142857,     3968.2857142857)     0.23535842029969     0.18704390591665         66        37.5703735352         7.7466592789        22.4296283722     0.10357654839754        37.5703735352         7.7466592789        22.4296283722     0.10357654839754                  1.0                    0         6.4614715576         2.3638696671          0 ellipse      [        2.8440616131         1.8163337708]       151.2355957031     0.32049596309662         19
    20       266.4243185164       -29.0104650729      2.065609777E-05      2.400082673E-05 (     4029.9107142857,     4076.5982142857)     0.13216310862481     0.17562743817234         43        35.3049850464        10.5847167969        76.6950149536     0.19031818211079        35.3049850464        10.5847167969        76.6950149536     0.19031818211079                  1.0                    0         3.6024446487         2.2745816708          0 ellipse      [        5.5760397911         4.1959934235]        89.6646881104     0.70885521173477         20
    21       266.4172988613       -29.0082929326      6.093205968E-06       5.68231761E-06 (     4074.8290909091,     4092.4945454545)     0.03899010643318     0.04157905037982         50       319.1655578613        23.3903007507       227.8344573975     0.32585290074348       319.1655578613        23.3903007507       227.8344573975     0.32585290074348                  1.0                    0        19.8005676270         2.2454626560          0 ellipse      [        2.1112124920         1.8931905031]       116.8743438721     0.29678097367287         21
    22       266.4156617317       -29.0082226755      1.621559869E-05      1.867753082E-05 (     4085.3053097345,     4093.0088495575)     0.10376399870529     0.13666638896757         43        60.9315795898        15.0358161926       165.0684204102     0.27524954080582        60.9315795898        15.0358161926       165.0684204102     0.27524954080582                  1.0                    0         4.3908162117         2.2410318851          0 ellipse      [        6.5088748932         4.1862878799]       114.8138580322     0.77642267942429         22
    23       266.4167751218       -29.0078005326      5.584208623E-06      4.691452958E-06 (     4078.1804878049,     4096.0975609756)     0.03573348887949     0.03432856958716         53       453.5784912109        26.8537826538       267.4215087891     0.35441496968269       453.5784912109        26.8537826538       267.4215087891     0.35441496968269                  1.0                    0        26.1038208008         2.2452254295          0 ellipse      [        2.1842894554         2.0710041523]       159.4453430176     0.31576526165009         23
    24       266.4238450888       -29.0076684542      1.477342312E-05      1.358509845E-05 (     4032.9384615385,     4097.0615384615)     0.09452947463569     0.09941110167892         44        50.8254508972        13.4185667038       129.1745452881     0.24068625271320        50.8254508972        13.4185667038       129.1745452881     0.24068625271320                  1.0                    0         4.0993409157         2.2773756981          0 ellipse      [        2.4233646393         2.2662880421]       110.6241378784     0.34301331639290         24
    25       266.4086096424       -29.0061942922       1.39601882E-05      1.240346169E-05     (     4130.4333333333,     4107.850)     0.08933913745659     0.09075302260044         35        51.3421401978         9.5403776169        39.6578598022     0.13713000714779        51.3421401978         9.5403776169        39.6578598022     0.13713000714779                  1.0                    0         6.9789471626         2.2409591675          0 ellipse      [        2.3907151222         1.7441275120]        46.4740104675     0.30373710393906         25
    26       266.4158620991       -29.0056085083      1.237640396E-05      1.056118228E-05 (     4084.0228136882,     4112.1368821293)     0.07919916775927     0.07727824633730         32       111.1978530884        17.6095428467       198.8021545410     0.30981618165970       111.1978530884        17.6095428467       198.8021545410     0.30981618165970                  1.0                    0         7.3512959480         2.2505104542          0 ellipse      [        3.9178376198         3.6923065186]       147.2449798584     0.56333899497986         26
    27       266.4069727132       -29.0047971120      1.763866481E-05      1.308100664E-05 (     4140.9090909091,     4118.0727272727)     0.11288179225721     0.09570804591385         34        72.8644104004         9.9001235962        25.1355895996     0.11154433339834        72.8644104004         9.9001235962        25.1355895996     0.11154433339834                  1.0                    0        11.9689455032         2.2507851124          0 ellipse      [        2.6625444889         1.9371396303]       151.0514373779     0.33633619546890         27
    28       266.4059050588       -29.0048281992       2.89063546E-05      1.625921805E-05 (     4147.7413793103,     4117.8448275862)     0.18499018971215     0.11895733139772         59        75.3377990723        10.3932199478        32.6621971130     0.13793657720089        75.3377990723        10.3932199478        32.6621971130     0.13793657720089                  1.0                    0        11.1112318039         2.2530741692          0 ellipse      [        4.2280011177         2.7155673504]       178.0279083252     0.50130391120911         28
    29       266.4116433545       -29.0046437572      1.373553852E-05      8.243776154E-06           (     4111.020,     4119.1960)     0.08789994311701     0.06031862067357         76       360.5533752441        23.1750392914       176.4466247559     0.28720778226852       360.5533752441        23.1750392914       176.4466247559     0.28720778226852                  1.0                    0        25.1932239532         2.2483708858          0 ellipse      [        4.1732373238         2.8556516171]       176.6560668945     0.51179963350296         29
    30       266.4103890719       -29.0046751498      1.367396703E-05      8.739313994E-06 (     4119.0466101695,     4118.9661016949)     0.08750664686613     0.06394358609487        128       487.6531982422        26.0209560394       189.3468017578     0.30032405257225       487.6531982422        26.0209560394       189.3468017578     0.30032405257225                  1.0                    0        32.9772605896         2.2480134964          0 ellipse      [        4.0377936363         2.9402623177]         4.1147160530     0.51091063022614         30
    31       266.4146220329       -29.0045333767       1.34267442E-05      9.070303875E-06 (     4091.9583333333,     4120.0037878788)     0.08592238976553     0.06636858854108         30       178.4624176025        17.8903961182       141.5375823975     0.25737214088440       178.4624176025        17.8903961182       141.5375823975     0.25737214088440                  1.0                    0        13.8038673401         2.2533617020          0 ellipse      [        4.1944932938         3.2269487381]       175.0909729004     0.54423141479492         31
    32       266.4136739236       -29.0045344801      1.368330197E-05      9.252968272E-06 (     4098.0256410256,     4119.9957264957)     0.08756473387348     0.06770446430164         33       150.6148376465        16.5848731995       124.3851623535     0.24083818495274       150.6148376465        16.5848731995       124.3851623535     0.24083818495274                  1.0                    0        12.3592729568         2.2529053688          0 ellipse      [        4.0185589790         3.1068944931]       179.3301696777     0.52279835939407         32
    33       266.4127410331       -29.0045672986      1.414810822E-05      9.557009733E-06 (     4103.9955555556,     4119.7555555556)     0.09053973201208     0.06992843686658         33       176.6834716797        16.6447200775       100.3165283203     0.21610620617867       176.6834716797        16.6447200775       100.3165283203     0.21610620617867                  1.0                    0        15.9848470688         2.2507562637          0 ellipse      [        4.1190586090         3.0879442692]       167.1631317139     0.52818250656128         33
    34       266.4169603235       -29.0044065956      8.866440453E-06      7.162028933E-06 (     4076.9947089947,     4120.9312169312)     0.05673840527788     0.05240655141279         22       123.1165771484        17.8631839752       195.8834228516     0.30550929903984       123.1165771484        17.8631839752       195.8834228516     0.30550929903984                  1.0                    0         8.1954212189         2.2585041523          0 ellipse      [        2.3598754406         2.1397740841]       162.1481323242     0.33165484666824         34
    35       266.4158801286       -29.0045108482      1.202074321E-05        7.9963494E-06 (     4083.9073033708,     4120.1685393258)     0.07692430020097     0.05851115102723         60       345.0070495605        27.1696109772       392.9929504395     0.43336477875710       345.0070495605        27.1696109772       392.9929504395     0.43336477875710                  1.0                    0        16.5526924133         2.2563390732          0 ellipse      [        4.4085769653         3.2392442226]       166.6559295654     0.55827146768570         35
    36       266.4233859445       -29.0042227941      1.262537245E-05      8.701644827E-06 (     4035.8745874587,     4122.2739273927)     0.08078964729702     0.06367704578770         70       346.0758666992        26.9292011261       378.9241333008     0.42652174830437       346.0758666992        26.9292011261       378.9241333008     0.42652174830437                  1.0                    0        16.8939228058         2.2876389027          0 ellipse      [        4.2312002182         3.3095817566]         7.0271382332     0.54526752233505         36
    37       266.4194331919       -29.0043188053      3.240398371E-06      2.797972947E-06 (     4061.1698456169,     4121.5730108335)     0.02073561378893     0.02047394145666        920        34961.3593750       214.2646942139     10942.6386718750          2.314989090        34961.3593750       214.2646942139     10942.6386718750          2.314989090                  1.0                    0       331.0401000977         2.2784307003          1 ellipse      [       12.7720642090        12.3371238708]        34.2447814941         1.8364555836         37
    38       266.4265258653       -29.0041010416      1.892100221E-05      1.134167733E-05 (     4015.7808988764,     4123.1629213483)     0.12107426610328     0.08300079947549         38       106.4281082153        13.3429212570        71.5718917847     0.18314310908318       106.4281082153        13.3429212570        71.5718917847     0.18314310908318                  1.0                    0        11.1979751587         2.3041477203          0 ellipse      [        4.8493752480         3.3171720505]       177.0670471191     0.58022350072861         38
    39       266.4244601934       -29.0041542346      1.150167435E-05      8.888639115E-06             (     4029.0,     4122.7750)     0.07359800721952     0.06504539013531         72       296.7548522949        22.9370040894       229.2451477051     0.32586559653282       296.7548522949        22.9370040894       229.2451477051     0.32586559653282                  1.0                    0        18.3571910858         2.2940695286          0 ellipse      [        2.4571757317         2.0932421684]       160.3256225586     0.32953384518623         39
    40       266.4286114680       -29.0040170002      2.473278789E-05      1.429278348E-05 (     4002.4342105263,     4123.7763157895)     0.15826221088628     0.10460101648277         62       109.9745025635        12.4104747772        44.0255012512     0.14100423455238       109.9745025635        12.4104747772        44.0255012512     0.14100423455238                  1.0                    0        14.2982797623         2.3192009926          1 ellipse      [        4.1467280388         2.7240862846]       175.3859558105     0.48306274414062         40
    41       266.4278979748       -29.0038498391                    0                    0                (     4007.0,     4125.0)                    0                    0         28        31.5796298981         7.8748855591        30.4203701019     0.11757114529610        31.5796298981         7.8748855591        30.4203701019     0.11757114529610                  1.0                    0         4.7971172333         2.3115115166          0 ellipse      [     3.576278687E-07      3.576278687E-07]                 90.0      5.157200889E-08         41
    42       266.4205650076       -29.0005724390      1.372458024E-05      1.059551168E-05 (     4053.9253731343,     4148.9850746269)     0.08782775634972     0.07753307506664         17        21.7148895264         9.9517154694        77.2851104736     0.19139879941940        21.7148895264         9.9517154694        77.2851104736     0.19139879941940                  1.0                    0         2.2082006931         2.2966537476          0 ellipse      [        2.1613152027         1.8986699581]       172.1456756592     0.29401332139969         42
    43       266.4289695551       -29.0249259393      4.685931418E-05      3.661086852E-05 (     4000.1621621622,     3970.7837837838)     0.29977715978293     0.26792260129560        100        35.1442947388         7.6164774895        22.8557052612     0.10358316451311        35.1442947388         7.6164774895        22.8557052612     0.10358316451311                  1.0                    0         5.9987831116         2.3725342751          0 ellipse      [        5.6543302536         4.6752138138]       153.2710723877     0.72236645221710         43
