 
--------------------------------------------------------------------------------
Data for Table Block SRCLIST
--------------------------------------------------------------------------------
 
ROW    RA                   DEC                  RA_ERR               DEC_ERR              POS(X,Y)                                 X_ERR                Y_ERR                NPIXSOU    NET_COUNTS           NET_COUNTS_ERR       BKG_COUNTS           BKG_COUNTS_ERR       NET_RATE             NET_RATE_ERR         BKG_RATE             BKG_RATE_ERR         EXPTIME              EXPTIME_ERR          SRC_SIGNIFICANCE     PSF_SIZE             MULTI_CORREL_MAX SHAPE        R[2]                                     ROTANG               PSFRATIO             COMPONENT
 
     1       266.4217349412       -29.0362892563      3.286350778E-05       2.73328466E-05              (     4083.70,     3941.80)     0.21023796041663     0.19999999999982        100        47.8448982239         7.6814889908        11.1551008224     0.07261902838945        47.8448982239         7.6814889908        11.1551008224     0.07261902838945                  1.0                    0        10.7507524490         2.4528393745          0 ellipse      [        4.9423742294         3.6691873074]        40.0368766785     0.57871186733246          1
     2       266.4067840217       -29.0290621998       4.35490382E-05      4.848024655E-05 (     4179.3529411765,     3994.6764705882)     0.27865952281627     0.35470292710534         67        24.2188091278         5.8313508034         9.7811908722     0.06822553277016        24.2188091278         5.8313508034         9.7811908722     0.06822553277016                  1.0                    0         5.7050137520         2.3796424866          0 ellipse      [        6.4501070976         4.5449423790]       112.6430511475     0.75842857360840          2
     3       266.4082750961       -29.0260703242      5.222584247E-05      2.805129472E-05 (     4169.8153846154,     4016.5692307692)     0.33416313040834     0.20522088636017         81        47.3775558472         8.0627841949        17.6224422455     0.09211341291666        47.3775558472         8.0627841949        17.6224422455     0.09211341291666                  1.0                    0         8.9623136520         2.3436033726          0 ellipse      [        8.0978651047         4.9382424355]       175.5192260742     0.89942735433578          3
     4       266.4105907153       -29.0259927785      3.492617179E-05      2.557612549E-05       (     4155.0,     4017.1379310345)     0.22347381718646     0.18712505392114         77        30.8030033112         7.2808523178        22.1969966888     0.10397827625275        30.8030033112         7.2808523178        22.1969966888     0.10397827625275                  1.0                    0         5.3197574615         2.3332049847          0 ellipse      [        3.8406765461         2.7244830132]        28.9440917969     0.46213808655739          4
     5       266.4235939926       -29.0256642747      5.449696954E-05       3.55778912E-05 (     4071.8043478261,     4019.5434782609)     0.34866687132853     0.26033735881765         76        31.0853500366         6.7828578949        14.9146499634     0.08461733162403        31.0853500366         6.7828578949        14.9146499634     0.08461733162403                  1.0                    0         6.2699136734         2.3048620224          0 ellipse      [        7.2895450592         5.0250377655]        18.5013637543     0.87529343366623          5
     6       266.4126875902       -29.0241396793      5.460240612E-05      3.765152405E-05 (     4141.5849056604,     4030.6981132075)     0.34937156851993     0.27547803774087         84        29.3906650543         7.2808837891        23.6093349457     0.10616341233253        29.3906650543         7.2808837891        23.6093349457     0.10616341233253                  1.0                    0         4.9516601562         2.3109176159          0 ellipse      [        8.0382747650         5.4596376419]        25.3727378845     0.95555925369263          6
     7       266.4173353546       -29.0154060684      2.299048651E-05      2.008702809E-05 (     4111.8490566038,     4094.6037735849)     0.14711229261866     0.14697525272595        124        63.8722953796        12.0432119370        81.1277008057     0.19736020267010        63.8722953796        12.0432119370        81.1277008057     0.19736020267010                  1.0                    0         6.3563189507         2.2449989319          0 ellipse      [        3.4122314453         2.9973230362]        44.7929115295     0.47484144568443          7
     8       266.4082670404       -29.0147022853      4.759857597E-05      2.260317461E-05           (     4169.8750,     4099.750)     0.30458732327497     0.16535945694159         27         8.9292783737         4.0004191399         7.0707211494     0.05789712443948         8.9292783737         4.0004191399         7.0707211494     0.05789712443948                  1.0                    0         2.3519423008         2.2855820656          0 ellipse      [        3.8225319386         1.6386350393]       161.0921325684     0.36500483751297          8
     9       266.4245213333       -29.0105108169      3.885921615E-05      3.284608671E-05 (     4065.8666666667,     4130.4222222222)     0.24865067965675     0.24034725677848         48        20.1828384399         6.7090740204        24.8171615601     0.10805793106556        20.1828384399         6.7090740204        24.8171615601     0.10805793106556                  1.0                    0         3.3324820995         2.2228925228          0 ellipse      [        5.4018244743         4.3881483078]       139.7691345215     0.73008120059967          9
